Calibration (sys),Calibration (gyro),Calibration (accel),Calibration (mag),Roll [deg],Pitch [deg],Yaw [deg],Angular velocity (x),Angular velocity (y),Angular velocity (z),Linear acceleration (x),Linear acceleration (y),Linear acceleration (z),Acceleration (x),Acceleration (y),Acceleration (z),Gravity (x),Gravity (y),Gravity (z),Magnetometer (x),Magnetometer (y),Magnetometer (z),Quaternion (w),Quaternion (x),Quaternion (y),Quaternion (z),Pressure [Pa],Temperature [K],Altitude [m],Time [s]
calibration_sys,calibration_gyro,calibration_accel,calibration_mag,orientation_x,orientation_y,orientation_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,acceleration_x,acceleration_y,acceleration_z,gravity_x,gravity_y,gravity_z,magnetometer_x,magnetometer_y,magnetometer_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,pressure,temperature,altitude,timestamp
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0264,-0.0093,-0.0379,-9.2664,-1.0515,2.8740,-9.2929,-1.0422,2.9119,-27.3543,-21.4292,27.2275,0.184834,-0.732475,-0.334867,-0.563186,76771.79,270.38,2324.89,56.7143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0264,-0.0093,-0.0379,-9.2665,-1.0515,2.8740,-9.2929,-1.0422,2.9119,-27.3543,-21.4292,27.2275,0.184834,-0.732475,-0.334867,-0.563186,76779.18,270.39,2324.13,56.7429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0264,-0.0093,-0.0379,-9.2665,-1.0515,2.8740,-9.2929,-1.0422,2.9119,-27.3543,-21.4292,27.2275,0.184834,-0.732475,-0.334867,-0.563186,76786.56,270.39,2323.38,56.7714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0264,-0.0092,-0.0379,-9.2665,-1.0515,2.8741,-9.2929,-1.0422,2.9119,-27.3543,-21.4292,27.2275,0.184834,-0.732475,-0.334867,-0.563186,76793.95,270.40,2322.62,56.8000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0264,-0.0092,-0.0378,-9.2665,-1.0514,2.8741,-9.2929,-1.0422,2.9119,-27.3543,-21.4292,27.2275,0.184834,-0.732475,-0.334867,-0.563186,76801.33,270.40,2321.86,56.8286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0264,-0.0092,-0.0378,-9.2665,-1.0514,2.8741,-9.2929,-1.0422,2.9119,-27.3544,-21.4293,27.2275,0.184834,-0.732475,-0.334867,-0.563186,76808.71,270.41,2321.11,56.8571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0264,-0.0092,-0.0378,-9.2665,-1.0514,2.8741,-9.2929,-1.0422,2.9119,-27.3544,-21.4293,27.2275,0.184834,-0.732475,-0.334867,-0.563186,76816.10,270.41,2320.35,56.8857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0264,-0.0091,-0.0378,-9.2665,-1.0514,2.8741,-9.2929,-1.0422,2.9119,-27.3544,-21.4293,27.2276,0.184834,-0.732475,-0.334867,-0.563186,76823.48,270.42,2319.59,56.9143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0264,-0.0091,-0.0378,-9.2665,-1.0513,2.8741,-9.2929,-1.0422,2.9119,-27.3544,-21.4293,27.2276,0.184834,-0.732475,-0.334867,-0.563186,76830.86,270.42,2318.84,56.9429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0264,-0.0091,-0.0378,-9.2665,-1.0513,2.8742,-9.2929,-1.0422,2.9119,-27.3544,-21.4293,27.2276,0.184834,-0.732475,-0.334867,-0.563186,76838.24,270.43,2318.08,56.9714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0264,-0.0091,-0.0377,-9.2665,-1.0513,2.8742,-9.2929,-1.0422,2.9119,-27.3544,-21.4293,27.2276,0.184834,-0.732475,-0.334867,-0.563186,76845.63,270.43,2317.32,57.0000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0264,-0.0091,-0.0377,-9.2665,-1.0513,2.8742,-9.2929,-1.0422,2.9119,-27.3544,-21.4293,27.2276,0.184834,-0.732475,-0.334867,-0.563186,76853.01,270.44,2316.57,57.0286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0264,-0.0090,-0.0377,-9.2665,-1.0512,2.8742,-9.2929,-1.0422,2.9119,-27.3544,-21.4293,27.2276,0.184834,-0.732475,-0.334867,-0.563186,76860.39,270.45,2315.81,57.0571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0264,-0.0090,-0.0377,-9.2665,-1.0512,2.8742,-9.2929,-1.0422,2.9119,-27.3544,-21.4293,27.2276,0.184834,-0.732475,-0.334867,-0.563186,76867.77,270.45,2315.06,57.0857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0264,-0.0090,-0.0377,-9.2665,-1.0512,2.8742,-9.2929,-1.0422,2.9119,-27.3544,-21.4293,27.2276,0.184834,-0.732475,-0.334867,-0.563186,76875.15,270.46,2314.30,57.1143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0264,-0.0090,-0.0377,-9.2665,-1.0512,2.8742,-9.2929,-1.0422,2.9119,-27.3544,-21.4293,27.2276,0.184834,-0.732475,-0.334867,-0.563186,76882.53,270.46,2313.54,57.1429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0264,-0.0089,-0.0377,-9.2665,-1.0512,2.8743,-9.2929,-1.0422,2.9119,-27.3544,-21.4293,27.2276,0.184834,-0.732475,-0.334867,-0.563186,76889.91,270.47,2312.79,57.1714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0264,-0.0089,-0.0376,-9.2665,-1.0511,2.8743,-9.2929,-1.0422,2.9119,-27.3544,-21.4294,27.2277,0.184834,-0.732475,-0.334867,-0.563186,76897.29,270.47,2312.03,57.2000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0264,-0.0089,-0.0376,-9.2665,-1.0511,2.8743,-9.2929,-1.0422,2.9119,-27.3544,-21.4294,27.2277,0.184834,-0.732475,-0.334867,-0.563186,76904.67,270.48,2311.27,57.2286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0264,-0.0089,-0.0376,-9.2665,-1.0511,2.8743,-9.2929,-1.0422,2.9119,-27.3545,-21.4294,27.2277,0.184834,-0.732475,-0.334867,-0.563186,76912.05,270.48,2310.52,57.2571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0264,-0.0088,-0.0376,-9.2666,-1.0511,2.8743,-9.2929,-1.0422,2.9119,-27.3545,-21.4294,27.2277,0.184834,-0.732475,-0.334867,-0.563186,76919.43,270.49,2309.76,57.2857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0264,-0.0088,-0.0376,-9.2666,-1.0510,2.8743,-9.2929,-1.0422,2.9119,-27.3545,-21.4294,27.2277,0.184834,-0.732475,-0.334867,-0.563186,76926.81,270.49,2309.01,57.3143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0263,-0.0088,-0.0376,-9.2666,-1.0510,2.8744,-9.2929,-1.0422,2.9119,-27.3545,-21.4294,27.2277,0.184834,-0.732475,-0.334867,-0.563186,76934.19,270.50,2308.25,57.3429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0263,-0.0088,-0.0376,-9.2666,-1.0510,2.8744,-9.2929,-1.0422,2.9119,-27.3545,-21.4294,27.2277,0.184834,-0.732475,-0.334867,-0.563186,76941.56,270.50,2307.49,57.3714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0263,-0.0088,-0.0375,-9.2666,-1.0510,2.8744,-9.2929,-1.0422,2.9119,-27.3545,-21.4294,27.2277,0.184834,-0.732475,-0.334867,-0.563186,76948.94,270.51,2306.74,57.4000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0263,-0.0087,-0.0375,-9.2666,-1.0510,2.8744,-9.2929,-1.0422,2.9119,-27.3545,-21.4294,27.2277,0.184834,-0.732475,-0.334867,-0.563186,76956.32,270.51,2305.98,57.4286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0263,-0.0087,-0.0375,-9.2666,-1.0509,2.8744,-9.2929,-1.0422,2.9119,-27.3545,-21.4294,27.2277,0.184834,-0.732475,-0.334867,-0.563186,76963.70,270.52,2305.22,57.4571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0263,-0.0087,-0.0375,-9.2666,-1.0509,2.8744,-9.2929,-1.0422,2.9119,-27.3545,-21.4294,27.2277,0.184834,-0.732475,-0.334867,-0.563186,76971.07,270.52,2304.47,57.4857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0263,-0.0087,-0.0375,-9.2666,-1.0509,2.8744,-9.2929,-1.0422,2.9119,-27.3545,-21.4294,27.2278,0.184834,-0.732475,-0.334867,-0.563186,76978.45,270.53,2303.71,57.5143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0263,-0.0087,-0.0375,-9.2666,-1.0509,2.8745,-9.2929,-1.0422,2.9119,-27.3545,-21.4294,27.2278,0.184834,-0.732475,-0.334867,-0.563186,76985.83,270.53,2302.96,57.5429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0263,-0.0086,-0.0375,-9.2666,-1.0508,2.8745,-9.2929,-1.0422,2.9119,-27.3545,-21.4295,27.2278,0.184834,-0.732475,-0.334867,-0.563186,76993.20,270.54,2302.20,57.5714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0263,-0.0086,-0.0374,-9.2666,-1.0508,2.8745,-9.2929,-1.0422,2.9119,-27.3545,-21.4295,27.2278,0.184834,-0.732475,-0.334867,-0.563186,77000.58,270.54,2301.44,57.6000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0263,-0.0086,-0.0374,-9.2666,-1.0508,2.8745,-9.2929,-1.0422,2.9119,-27.3545,-21.4295,27.2278,0.184834,-0.732475,-0.334867,-0.563186,77007.95,270.55,2300.69,57.6286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0263,-0.0086,-0.0374,-9.2666,-1.0508,2.8745,-9.2929,-1.0422,2.9119,-27.3546,-21.4295,27.2278,0.184834,-0.732475,-0.334867,-0.563186,77015.33,270.55,2299.93,57.6571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0263,-0.0085,-0.0374,-9.2666,-1.0508,2.8745,-9.2929,-1.0422,2.9119,-27.3546,-21.4295,27.2278,0.184834,-0.732475,-0.334867,-0.563186,77022.71,270.56,2299.18,57.6857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0263,-0.0085,-0.0374,-9.2666,-1.0507,2.8745,-9.2929,-1.0422,2.9119,-27.3546,-21.4295,27.2278,0.184834,-0.732475,-0.334867,-0.563186,77030.08,270.56,2298.42,57.7143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0263,-0.0085,-0.0374,-9.2666,-1.0507,2.8746,-9.2929,-1.0422,2.9119,-27.3546,-21.4295,27.2278,0.184834,-0.732475,-0.334867,-0.563186,77037.45,270.57,2297.67,57.7429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0263,-0.0085,-0.0374,-9.2666,-1.0507,2.8746,-9.2929,-1.0422,2.9119,-27.3546,-21.4295,27.2278,0.184834,-0.732475,-0.334867,-0.563186,77044.83,270.57,2296.91,57.7714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0263,-0.0085,-0.0373,-9.2667,-1.0507,2.8746,-9.2929,-1.0422,2.9119,-27.3546,-21.4295,27.2279,0.184834,-0.732475,-0.334867,-0.563186,77052.20,270.58,2296.15,57.8000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0263,-0.0084,-0.0373,-9.2667,-1.0507,2.8746,-9.2929,-1.0422,2.9119,-27.3546,-21.4295,27.2279,0.184834,-0.732475,-0.334867,-0.563186,77059.58,270.59,2295.40,57.8286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0263,-0.0084,-0.0373,-9.2667,-1.0507,2.8746,-9.2929,-1.0422,2.9119,-27.3546,-21.4295,27.2279,0.184834,-0.732475,-0.334867,-0.563186,77066.95,270.59,2294.64,57.8571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0263,-0.0084,-0.0373,-9.2667,-1.0506,2.8746,-9.2930,-1.0422,2.9119,-27.3546,-21.4295,27.2279,0.184834,-0.732475,-0.334867,-0.563186,77074.32,270.60,2293.89,57.8857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0263,-0.0084,-0.0373,-9.2667,-1.0506,2.8746,-9.2930,-1.0422,2.9119,-27.3546,-21.4296,27.2279,0.184834,-0.732475,-0.334867,-0.563186,77081.70,270.60,2293.13,57.9143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0263,-0.0084,-0.0373,-9.2667,-1.0506,2.8747,-9.2930,-1.0422,2.9119,-27.3546,-21.4296,27.2279,0.184834,-0.732475,-0.334867,-0.563186,77089.07,270.61,2292.38,57.9429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0263,-0.0084,-0.0373,-9.2667,-1.0506,2.8747,-9.2930,-1.0422,2.9119,-27.3546,-21.4296,27.2279,0.184834,-0.732475,-0.334867,-0.563186,77096.44,270.61,2291.62,57.9714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0263,-0.0083,-0.0373,-9.2667,-1.0506,2.8747,-9.2930,-1.0422,2.9119,-27.3546,-21.4296,27.2279,0.184834,-0.732475,-0.334867,-0.563186,77103.81,270.62,2290.87,58.0000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0263,-0.0083,-0.0372,-9.2667,-1.0505,2.8747,-9.2930,-1.0422,2.9119,-27.3546,-21.4296,27.2279,0.184834,-0.732475,-0.334867,-0.563186,77111.18,270.62,2290.11,58.0286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0263,-0.0083,-0.0372,-9.2667,-1.0505,2.8747,-9.2930,-1.0422,2.9119,-27.3547,-21.4296,27.2279,0.184834,-0.732475,-0.334867,-0.563186,77118.56,270.63,2289.35,58.0571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0263,-0.0083,-0.0372,-9.2667,-1.0505,2.8747,-9.2930,-1.0422,2.9119,-27.3547,-21.4296,27.2279,0.184834,-0.732475,-0.334867,-0.563186,77125.93,270.63,2288.60,58.0857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0263,-0.0083,-0.0372,-9.2667,-1.0505,2.8747,-9.2930,-1.0422,2.9119,-27.3547,-21.4296,27.2280,0.184834,-0.732475,-0.334867,-0.563186,77133.30,270.64,2287.84,58.1143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0263,-0.0082,-0.0372,-9.2667,-1.0505,2.8747,-9.2930,-1.0422,2.9119,-27.3547,-21.4296,27.2280,0.184834,-0.732475,-0.334867,-0.563186,77140.67,270.64,2287.09,58.1429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0262,-0.0082,-0.0372,-9.2667,-1.0504,2.8748,-9.2930,-1.0422,2.9119,-27.3547,-21.4296,27.2280,0.184834,-0.732475,-0.334867,-0.563186,77148.04,270.65,2286.33,58.1714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0262,-0.0082,-0.0372,-9.2667,-1.0504,2.8748,-9.2930,-1.0422,2.9119,-27.3547,-21.4296,27.2280,0.184834,-0.732475,-0.334867,-0.563186,77155.41,270.65,2285.58,58.2000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0262,-0.0082,-0.0372,-9.2667,-1.0504,2.8748,-9.2930,-1.0422,2.9119,-27.3547,-21.4296,27.2280,0.184834,-0.732475,-0.334867,-0.563186,77162.78,270.66,2284.82,58.2286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0262,-0.0082,-0.0371,-9.2667,-1.0504,2.8748,-9.2930,-1.0422,2.9119,-27.3547,-21.4296,27.2280,0.184834,-0.732475,-0.334867,-0.563186,77170.15,270.66,2284.07,58.2571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0262,-0.0082,-0.0371,-9.2667,-1.0504,2.8748,-9.2930,-1.0422,2.9119,-27.3547,-21.4297,27.2280,0.184834,-0.732475,-0.334867,-0.563186,77177.52,270.67,2283.31,58.2857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0262,-0.0081,-0.0371,-9.2668,-1.0504,2.8748,-9.2930,-1.0422,2.9119,-27.3547,-21.4297,27.2280,0.184834,-0.732475,-0.334867,-0.563186,77184.89,270.67,2282.56,58.3143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0262,-0.0081,-0.0371,-9.2668,-1.0503,2.8748,-9.2930,-1.0422,2.9119,-27.3547,-21.4297,27.2280,0.184834,-0.732475,-0.334867,-0.563186,77192.25,270.68,2281.80,58.3429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0262,-0.0081,-0.0371,-9.2668,-1.0503,2.8749,-9.2930,-1.0422,2.9119,-27.3547,-21.4297,27.2280,0.184834,-0.732475,-0.334867,-0.563186,77199.62,270.68,2281.05,58.3714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0262,-0.0081,-0.0371,-9.2668,-1.0503,2.8749,-9.2930,-1.0422,2.9119,-27.3547,-21.4297,27.2281,0.184834,-0.732475,-0.334867,-0.563186,77206.99,270.69,2280.29,58.4000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0262,-0.0081,-0.0371,-9.2668,-1.0503,2.8749,-9.2930,-1.0422,2.9119,-27.3547,-21.4297,27.2281,0.184834,-0.732475,-0.334867,-0.563186,77214.36,270.69,2279.54,58.4286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0262,-0.0080,-0.0371,-9.2668,-1.0503,2.8749,-9.2930,-1.0422,2.9119,-27.3548,-21.4297,27.2281,0.184834,-0.732475,-0.334867,-0.563186,77221.73,270.70,2278.78,58.4571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0262,-0.0080,-0.0370,-9.2668,-1.0503,2.8749,-9.2930,-1.0422,2.9119,-27.3548,-21.4297,27.2281,0.184834,-0.732475,-0.334867,-0.563186,77229.09,270.70,2278.03,58.4857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0262,-0.0080,-0.0370,-9.2668,-1.0502,2.8749,-9.2930,-1.0422,2.9119,-27.3548,-21.4297,27.2281,0.184834,-0.732475,-0.334867,-0.563186,77236.46,270.71,2277.27,58.5143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0262,-0.0080,-0.0370,-9.2668,-1.0502,2.8749,-9.2930,-1.0422,2.9119,-27.3548,-21.4297,27.2281,0.184834,-0.732475,-0.334867,-0.563186,77243.83,270.71,2276.52,58.5429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0262,-0.0080,-0.0370,-9.2668,-1.0502,2.8749,-9.2930,-1.0422,2.9119,-27.3548,-21.4297,27.2281,0.184834,-0.732475,-0.334867,-0.563186,77251.19,270.72,2275.76,58.5714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0262,-0.0080,-0.0370,-9.2668,-1.0502,2.8750,-9.2930,-1.0422,2.9119,-27.3548,-21.4297,27.2281,0.184834,-0.732475,-0.334867,-0.563186,77258.56,270.73,2275.01,58.6000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0262,-0.0079,-0.0370,-9.2668,-1.0502,2.8750,-9.2930,-1.0422,2.9119,-27.3548,-21.4298,27.2281,0.184834,-0.732475,-0.334867,-0.563186,77265.93,270.73,2274.25,58.6286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0262,-0.0079,-0.0370,-9.2668,-1.0502,2.8750,-9.2930,-1.0422,2.9120,-27.3548,-21.4298,27.2281,0.184834,-0.732475,-0.334867,-0.563186,77273.29,270.74,2273.50,58.6571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0262,-0.0079,-0.0370,-9.2668,-1.0501,2.8750,-9.2930,-1.0422,2.9120,-27.3548,-21.4298,27.2281,0.184834,-0.732475,-0.334867,-0.563186,77280.66,270.74,2272.74,58.6857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0262,-0.0079,-0.0370,-9.2668,-1.0501,2.8750,-9.2930,-1.0422,2.9120,-27.3548,-21.4298,27.2282,0.184834,-0.732475,-0.334867,-0.563186,77288.02,270.75,2271.99,58.7143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0262,-0.0079,-0.0369,-9.2668,-1.0501,2.8750,-9.2930,-1.0422,2.9120,-27.3548,-21.4298,27.2282,0.184834,-0.732475,-0.334867,-0.563186,77295.39,270.75,2271.23,58.7429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0262,-0.0079,-0.0369,-9.2668,-1.0501,2.8750,-9.2930,-1.0422,2.9120,-27.3548,-21.4298,27.2282,0.184834,-0.732475,-0.334867,-0.563186,77302.75,270.76,2270.48,58.7714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0262,-0.0079,-0.0369,-9.2669,-1.0501,2.8750,-9.2930,-1.0422,2.9120,-27.3548,-21.4298,27.2282,0.184834,-0.732475,-0.334867,-0.563186,77310.12,270.76,2269.72,58.8000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0262,-0.0078,-0.0369,-9.2669,-1.0501,2.8750,-9.2930,-1.0422,2.9120,-27.3548,-21.4298,27.2282,0.184834,-0.732475,-0.334867,-0.563186,77317.48,270.77,2268.97,58.8286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0262,-0.0078,-0.0369,-9.2669,-1.0500,2.8751,-9.2930,-1.0422,2.9120,-27.3549,-21.4298,27.2282,0.184834,-0.732475,-0.334867,-0.563186,77324.84,270.77,2268.21,58.8571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0262,-0.0078,-0.0369,-9.2669,-1.0500,2.8751,-9.2930,-1.0422,2.9120,-27.3549,-21.4298,27.2282,0.184834,-0.732475,-0.334867,-0.563186,77332.21,270.78,2267.46,58.8857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0262,-0.0078,-0.0369,-9.2669,-1.0500,2.8751,-9.2930,-1.0422,2.9120,-27.3549,-21.4298,27.2282,0.184834,-0.732475,-0.334867,-0.563186,77339.57,270.78,2266.71,58.9143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0262,-0.0078,-0.0369,-9.2669,-1.0500,2.8751,-9.2930,-1.0422,2.9120,-27.3549,-21.4298,27.2282,0.184834,-0.732475,-0.334867,-0.563186,77346.93,270.79,2265.95,58.9429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0261,-0.0078,-0.0369,-9.2669,-1.0500,2.8751,-9.2930,-1.0422,2.9120,-27.3549,-21.4298,27.2282,0.184834,-0.732475,-0.334867,-0.563186,77354.29,270.79,2265.20,58.9714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0261,-0.0077,-0.0368,-9.2669,-1.0500,2.8751,-9.2930,-1.0422,2.9120,-27.3549,-21.4299,27.2283,0.184834,-0.732475,-0.334867,-0.563186,77361.66,270.80,2264.44,59.0000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0261,-0.0077,-0.0368,-9.2669,-1.0500,2.8751,-9.2930,-1.0422,2.9120,-27.3549,-21.4299,27.2283,0.184834,-0.732475,-0.334867,-0.563186,77369.02,270.80,2263.69,59.0286
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0261,-0.0077,-0.0368,-9.2669,-1.0499,2.8751,-9.2930,-1.0422,2.9120,-27.3549,-21.4299,27.2283,0.184834,-0.732475,-0.334867,-0.563186,77376.38,270.81,2262.93,59.0571
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0261,-0.0077,-0.0368,-9.2669,-1.0499,2.8751,-9.2930,-1.0422,2.9120,-27.3549,-21.4299,27.2283,0.184834,-0.732475,-0.334867,-0.563186,77383.74,270.81,2262.18,59.0857
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0261,-0.0077,-0.0368,-9.2669,-1.0499,2.8752,-9.2930,-1.0422,2.9120,-27.3549,-21.4299,27.2283,0.184834,-0.732475,-0.334867,-0.563186,77391.10,270.82,2261.42,59.1143
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0261,-0.0077,-0.0368,-9.2669,-1.0499,2.8752,-9.2930,-1.0422,2.9120,-27.3549,-21.4299,27.2283,0.184834,-0.732475,-0.334867,-0.563186,77398.46,270.82,2260.67,59.1429
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0261,-0.0077,-0.0368,-9.2669,-1.0499,2.8752,-9.2930,-1.0422,2.9120,-27.3549,-21.4299,27.2283,0.184834,-0.732475,-0.334867,-0.563186,77405.82,270.83,2259.92,59.1714
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0261,-0.0076,-0.0368,-9.2669,-1.0499,2.8752,-9.2931,-1.0422,2.9120,-27.3549,-21.4299,27.2283,0.184834,-0.732475,-0.334867,-0.563186,77413.19,270.83,2259.16,59.2000
3,3,3,3,-96.3991,-107.2962,-47.2620,0.0874,-0.7821,0.0000,0.0261,-0.0076,-0.0368,-9.2669,-1.0499,2.8752,-9.2931,-1.0422,2.9120,-27.3549,-21.4299,27.2283,0.184834,-0.732475,-0.334867,-0.563186,77420.55,270.84,2258.41,59.2286
